dumpi,../traces/AMR_MiniApp_n1728_dumpi/dumpi-2014.04.18.10.56.06-,,,1728,1,1,500000,1,1000000.00,result,0,,50000,50000,3,16,300000000000.00,16,0,0,17,18,16,0.01,1000000000.00,12,12,192,5616,300000000000.00
model defined,119809,50000,169808,364.8770,287706263,0,168527807,13783814,-41.41,0,0.00,11702904,9.82,15716782,4871455,10845327,4876128,406344,119178456,326626.35,0,169809,138639,625,68327934,68327934,592,104,88,64,80,232,120,696,22.4334,40.8287,0.0000,0.0000,371.2555,31.8456,0.0000,755.0729,17.6417,31.3277,226.6400,766.2276,
dumpi,../traces/AMR_MiniApp_n1728_dumpi/dumpi-2014.04.18.10.56.06-,,,1728,1,1,500000,1,5000000.00,result,0,,50000,50000,3,16,300000000000.00,16,0,0,17,18,16,0.01,1000000000.00,12,12,192,5616,300000000000.00
model defined,119809,50000,169808,266.1522,359430316,0,240006347,88164174,-100.97,0,0.00,11704852,9.80,16478205,5441865,11036340,4807260,400605,119423969,448705.56,0,169809,138639,625,67153982,67153982,592,104,88,64,80,232,120,696,17.9338,29.0587,0.0000,0.0000,268.8834,21.6497,0.0000,537.3017,13.5851,30.8788,156.1322,558.9092,
dumpi,,,,1728,0,1,0,0,2000000.00,,0,,50000,50000,3,16,300000000000.00,16,0,0,17,18,16,0.01,1000000000.00,dumpi,,,,1728,0,1,0,0,2000000.00,,0,,50000,50000,3,16,300000000000.00,16,0,0,17,18,16,0.01,1000000000.00,dumpi,../traces/AMR_MiniApp_n1728_dumpi/dumpi-2014.04.18.10.56.06-,,,1728,1,1,0,0,2000000.00,result,0,,50000,50000,3,16,300000000000.00,16,0,0,17,18,16,0.01,1000000000.00,dumpi,../traces/AMR_MiniApp_n1728_dumpi/dumpi-2014.04.18.10.56.06-,,,1728,1,1,5000000.00,0,3000000000.00,result,0,,50000,50000,3,16,300000000000.00,16,0,0,17,18,16,0.01,1000000000.00,dumpi,../traces/AMR_MiniApp_n1728_dumpi/dumpi-2014.04.18.10.56.06-,,,1728,1,1,5000000.00,0,3000000000.00,result,0,,50000,50000,3,16,300000000000.00,16,0,0,17,18,16,0.01,1000000000.00,12,12,192,5616,300000000000.00
model defined,119809,50000,169808,265.4965,271348452,0,152213713,15,-27.77,0,0.00,11708660,9.83,15624978,4657311,10967667,4834968,402914,119134739,448724.30,0,169809,139969,621,67509236,67509236,592,112,96,64,80,240,128,704,16.7353,28.6811,0.0000,0.0000,264.6960,22.5647,0.0000,547.5013,13.3852,29.5039,160.4246,557.5296,
dumpi,../traces/MiniFE_n1152_dumpi/dumpi-2014.04.22.12.31.34-,,,1152,1,1,5000000.00,0,3000000000.00,result,0,,50000,50000,3,16,300000000000.00,16,0,0,17,18,16,0.01,1000000000.00,12,12,192,5616,300000000000.00
model defined,119809,50000,169808,1164.5984,3509406957,0,805032212,50,70.23,0,0.00,207910336,7.69,180075957,61093774,118982183,24733956,2061163,2704374745,2322152.20,0,169809,139969,621,455153286,455153286,592,112,96,64,80,240,128,704,73.2219,100.7804,0.0000,0.0000,1404.2279,60.8534,0.0000,2152.4987,93.2801,131.3390,419.0048,2445.5995,
